News,State
رصدت بيانات الجهاز المركزي للتعبئة العامة والإحصاء، تطور الصادرات المصرية إلى ليبيا بنهاية العام الماضي 2023، والتى أغلقت على ارتفاع كبير قياسا بنفس الفترة.,1
شدد الدكتور محمود عصمت وزير قطاع الأعمال العام على الشركة القابضة للأدوية والمستلزمات الطبية والشركات التابعة.,1
أعلنت المنطقة الاقتصادية لقناة السويس عن إضافة 13 خدمة تكميلية جديدة لتراخيص التشغيل والبناء، وذلك في إطار سعي المنطقة الاقتصادية.,1
نجحت الدولة فى تنفيذ برامج المساندة الصادرات ساهم فى الحفاظ على تنافسية المنتجات المصرية بمختلف الأسواق الخارجية، حيث تم صرف 56.5 مليار جنيه.,1
شهدت أسعار الذهب في البورصة العالمية ارتفاع لمستويات 2300 دولار لأول مرة في تاريخ تسعير المعدن النفيس في الأسواق ويستمر سعر,1
تراجعت مؤشرات قطاعات البورصة المصرية، خلال تعاملات شهر مارس الماضي، على رأسها مواد البناء بنسبة 27.2%، أعقبه قطاع خدمات النقل والشحن..,1
تنوعت أخبار البورصة المصرية خلال جلسة تداول اليوم الأربعاء 3-4-2024، وجاءت أبرزها تباين أداء مؤشرات البورصة المصرية، بختام تعاملات جلسة اليوم الأربعاء..,1
أعلنت شعبة مواد البناء عن انخفاض أسعار طن حديد التسليح من مستويات 45 إلي 48 ألف جنيه وحالياً يسجل مستويات بين 39 إلى 40 ألف جنيه للمستهلكين,1
"ينشر ""اليوم السابع"" أسعار أسهم أكبر 5 شركات حققت ارتفاعًا، وأسعار أسهم أكثر 5 شركات انخفاضًا، بالبورصة المصرية في ختام تعاملات اليوم..",1
ننشر أخبار الاقتصاد اليوم في مصر الأربعاء 3 أبريل 2024 والتي شهدت عدد من الأحداث الاقتصادية الهامة لعل أبرزها ارتفاع الاحيتاطي لدى البنك المركزي المصرى.,1
قال الدكتور أحمد الشناوي، أمين صندوق مجلس العقار المصري، نائب رئيس لجنة التنمية المستدامة بجمعية رجال الأعمال المصريين,1
كشف عبد الفتاح حامد عضو شعبة المواد الغذائية بالغرف التجارية، هبوط أسعار السكر في الأسواق بنسبة تصل إلى 30 % فبعد وصول سعر السكر لمستويات تتراوح بين 55 و 60 جنيها.,1
تباين أداء مؤشرات قطاعات البورصة المصرية، خلال تعاملات جلسة اليوم الأربعاء، إذ تراجع 11 قطاعًا على رأسها خدمات النقل والشحن بنسبة 2.1%، ,1
قال أحمد إسماعيل عضو غرفة الصناعات الكيماوية باتحاد الصناعات، عضو مجلس ادارة جمعية المستثمرين بمدينة جمصة، إن تحقيق مستهدفات ا,1
قال البنك المركزى المصرى، اليوم الأربعاء، إن صافى الاحتياطيات الأجنبية سجل 40.36 مليار دولار فى نهاية شهر مارس 2024 مقارنة بنحو 35.3 مليار دولار فى نهاية فبراير 2024 بارتفاع قدره نحو 5 مليارات دولار.,1
استقبل اللواء عادل الغضبان محافظ بورسعيد باسل رحمي الرئيس التنفيذي لجهاز تنمية المشروعات بمقر المحافظة أثناء زيارته لمحافظة بورسعيد,1
عقدت لجنة الصين بجمعية رجال الأعمال المصريين، اجتماعًا مع وفد حكومي صينى من مدينة ويفانج بمقاطعة شاندونج، وبحضور شركات صينية تعمل في قطاعات التشييد.,1
ننشر سعر الدولار أمام الجنيه المصري، خلال تعاملات اليوم في عدد من البنوك العاملة في مصر، مسجلا في البنك الأهلى المصرى 47.55 للشراء، 47.65 جنيه للبيع.,1
قرر الاجتماع الـ53 للجنة المراقبة الوزارية المشتركة فى تحالف منظمة الدول المصدرة للبترول أوبك وحلفاؤها أوبك + الالتزام بتخفيضات الإنتاج والتعاون بين الدول الأعضاء مع الاستعداد للتدخل فى السوق النفطية فى حالة الضرورة.,1
شهد سعر الجنيه الذهب فى مصر في الصاغة ارتفاعا بحوالي 120 جنيها مسجلاً 24800 جنيها عقب تغير أسعار جميع الأعيرة الموجودة في سوق الصاغة بمصر نحو الصعود بسبب ارتفاع السعر العالمي للذهب لمستويات غير مسبوقة.,1
تسعى وزارة الاتصالات وتكنولوجيا المعلومات إلى بناء مصر الرقمية والوصول إلى مجتمع مصري يتعامل رقميًا في كافة مناحي الحياة، لذا تعمل على تطوير البنية التحتية لتكنولوجيا المعلومات.,1
واصلت أسعار النفط مكاسبها خلال تعاملات اليوم، إذ أدّى انخفاض أكبر من المتوقع في مخزونات الخام الأمريكية، وتصاعد التوتر الجيوسياسي إلى تصاعد مخاوف المستثمرين من نقص الإمدادات.,1
تباين أداء مؤشرات البورصة المصرية، بختام تعاملات جلسة اليوم الأربعاء، إذ ارتفع المؤشر الرئيسي هامشيًا مدفوعًا بصعود أسهم البنك التجاري الدولي (مصر)، وفوري لتكنولوجيا البنوك والمدفوعات الإلكترونية.,1
أكد الدكتور طه زيدان عضو مجلس إدارة غرفة صناعات مواد البناء باتحاد الصناعات، أن الولاية الجديدة للرئيس عبدالفتاح السيسي تأتي استجابة لتطلعات الشعب المصري في تحقيق الاستقرار الأمني للمنطقة.,1
استقرت أسعار الذهب في مصر منتصف تعاملات اليوم الأربعاء 3 أبريل 2024، وسجل الجرام عيار 21 وهو الأكثر مبيعا في مصر 3100 جنيه بعد ارتفاع طفيف صباح اليوم مع ارتفاع السعر العالمي للذهب إلي مستويات عالية.,1
هنأت جامعة مصر للمعلوماتية، الرئيس عبدالفتاح السيسي، رئيس جمهورية مصر العربية، بمناسبة مراسم حلف اليمين الدستورية، رئيساً لجمهورية مصر العربية لولاية ثالثة جديدة,1
تعتزم مدينة الجلود بالعاشر من رمضان، توقيع بروتوكول تعاون مع مركز تحديث الصناعة، يهدف إلى تطوير صناعة الأحذية في مصر، وتعزيز مهارات العاملين في هذا القطاع.,1
"اعتمدت الجمعية العامة لشركة إسكندرية للصيانة البترولية ""بترومنت"" إحدى شركات  قطاع  البترول نتائج اعمال عام 20230.

",1
أكدت الدكتورة داليا السواح، نائب رئيس لجنة المشروعات الصغيرة والمتوسطة بجمعية رجال الأعمال المصريين، أن رجال الأعمال والقطاع الخاص المصري داعم لاستكمال مسيرة إنجازات الرئيس السيسي,1
"تقدمت الجمعية المصرية لشباب الأعمال، بالتهنئة للرئيس عبد الفتاح السيسي والشعب المصري بمناسبة أداء اليمين الدستورية للولاية الثالثة للرئيس.

",1
كشف مصدر مسئول بوزارة الكهرباء والطاقة المتجددة، أن مركز التحكم القومى للشبكة الكهربائية ملتزم بقرار الدكتور مصطفى مدبولى بوقف تطبيق جدول تخفيف الأحمال بدءا من أول أيام شهر رمضان المبارك وحتى نهاية الشهر الكريم.,1
تراجعت مؤشرات البورصة المصرية، بمنتصف تعاملات جلسة اليوم الأربعاء، بضغوط مبيعات محلية وعربية، فيما مالت تعاملات الأجانب للشراء، وسط تداولات تقترب من 978.7 مليون جنيه.,1
افتتح حسام هيبة، الرئيس التنفيذي للهيئة العامة للاستثمار والمناطق الحرة، وصالح موتلو شين، السفير التركى فى مصر، عدد من خطوط الإنتاج والتوسعات لشركات تركية بمدينة العاشر من رمضان.,1
ننشر سعر الدولار أمام الجنيه المصري بمنتصف تعاملات اليوم في البنوك المصرية، مسجلا في البنك الأهلى المصرى 47.45 للشراء، 47.55 جنيه للبيع.,1
ننشر سعر الريال القطرى اليوم الأربعاء 3-4-2024، أمام الجنيه المصري بالبنوك العاملة في مصر، مسجلا فى البنك الأهلى المصرى 12.03 جنيه للشراء، و13.03 جنيه للبيع.,1
ننشر آخر تحديث في سعر جرام الذهب منتصف تعاملات اليوم الأربعاء 3 أبريل 2024، وسجل الجرام عيار 21 وهو الأكثر مبيعا في مصر 3100 جنيه بسبب ارتفاع السعر العالمي للذهب إلي مستويات عالية.,1
ننشر سعر الدرهم الإماراتى أمام الجنيه المصري اليوم الأربعاء 3-4-2024، بالبنوك المصرية، مسجلاً فى البنك الأهلي المصرى سعر 12.90 جنيه للشراء، و12.92 جنيه للبيع,1
أعلنت وزارة التخطيط والتنمية الاقتصادية عن تطوير منهجية حساب الاستثمار الخاص بمنظومة الحسابات القومية، وذلك في ضوء التزام الوزارة بالتطوير المستمر في منظومة الحسابات القومية في الدولة.,1
ننشر سعر الريال السعودى أمام الجنيه المصري اليوم الأربعاء 3-4-2024، خلال التعاملات الصباحية في البنوك المصرية، مسجلا فى البنك الأهلى المصرى وبنك مصر 12.55جنيه للشراء، و12.58 جنيه للبيع.,1
ننشر أسعار العملات مقابل الجنيه المصري اليوم الأربعاء 3-4-2024، حيث سجل سعر الدولار 47.11 جنيه للشراء، و47.21 جنيه للبيع، وسعر اليورو سجل 50.72 جنيه للشراء، و50.88 جنيه للبيع.,1
أكد الدكتور محمد معيط وزير المالية، أن الدولة تتحرك في مسارات متسقة ومتكاملة لتحسين وتقوية الوضع الاقتصادي لمصر؛ بما يُشكِّل الإجراءات التصحيحية الحاسمة والجريئة والمحفزة..,1
ننشر سعر الدولار أمام الجنيه المصري اليوم الأربعاء 3-4-2024، في عدد من البنوك المصرية، مسجلا في البنك الأهلى المصرى وبنك مصر 47.11 للشراء، 47.21 جنيه للبيع.,1
"تفقد الدكتور محمد خلف الله، رئيس جهاز مدينة دمياط الجديدة، مشروعات إسكان "" دار مصر ٢ وجنة ٤٤ عمارة، وجنة ٥٩ عمارة "" بالحى السادس، يرافقه المهندس صلاح عبد الهادى، نائب رئيس الجهاز، ومسئولو الجهاز والمشروعات.

",1
حصلت المنطقة الاقتصادية لقناة السويس على شهادة شراكة نموذج أهداف التنمية المستدامة للمناطق الاقتصادية “SDG Model Zone Partner” من التحالف العالمي للمناطق الاقتصادية الخاصة Global Alliance of Special Economic Zones “GASEZ”,1
"استهلت البورصة المصرية، تعاملات جلسة اليوم الأربعاء، بتراجع جماعي للمؤشرات، وذلك بعدما أغلقت أمس على هبوط.

",1
"أعلن المهندس علي سعد، رئيس جهاز تنمية مدينة الشروق، عن طرح 13 محلاً تجارياً، وصيدلية بمساحات تتراوح من 13م2 : 68م2، بمختلف الأسواق التجارية بالمدينة للبيع بالمزاد العلني، يوم الثلاثاء الموافق 30/4/2024.

",1
وافق مجلس إدارة هيئة المجتمعات العمرانية الجديدة، فى اجتماعه برئاسة الدكتور عاصم الجزار، وزير الإسكان والمرافق والمجتمعات العمرانية، بحضور عدد من الأعضاء.,1
ننشر سعر جرام الذهب في مصر مستهل تعاملات اليوم الأربعاء 3 أبريل 2024 في الأسواق، وذلك بالتزامن مع تغيرات محدودة في حركة الذهب بالأسواق،,1
قال عبد المجيد محيى الدين، رئيس مجلس إدارة شركة الأهلى للصرافة التابعة للبنك الأهلى المصرى، اليوم الأربعاء، إن حصيلة بيع النقد الأجنبى داخل فروع الشركة بلغت نحو 5.3 مليار جنيه.,1
"كشف تقرير صادر عن المركز المصرى للفكر والدراسات الاستراتيجية عن تحقيق مصـر إيرادات بنحو 63,4 مليـار دولار، ووصـل إليهـا نحـو 90.1 مليـون سـائح",1
شهدت أسعار الدواجن تسليم أرض المزرعة هبوطا اليوم 3 جنيهات، حيث يسجل الكيلو 85 إلي 86 جنيها ويصل المستهلكين بين 98 إلي 101 جنيها، في المقابل تراجع سعر الفراخ الساسو 97 حينها مقابل 105 جنيها.,1
عدد من الإجراءات التى يجب اتباعها عند توصيل الغاز الطبيعى للمنازل وفى حال توصيل الغاز الطبيعى  لعقار جديد فى منطقة سبق توصيلها بالغاز يجب إتباع الإجراءات التالية وكانت ..,1
"أوضحت وزارة التخطيط والتنمية الاقتصادية عن توجيه استثمارات بقيمة 35 مليار جنيه لقطاع النقل لمحافظة الجيزة بخطة عام 24.2024 , بنسبة 42%، يليه قطاع الإسكان بقيمة 32 مليار جنيه بنسبة 39%",1
كشفت بيانات وزارة الاتصالات وتكنولوجيا المعلومات، ارتفاع عدد مكاتب البريد الحكومية إلى 4563 مكتب بنهاية الفترة أكتوبر - ديسمبر 2023 مقارنة بنحو 4345 مكتب بنهاية الفترة  أكتوبر - ديسمبر 2022 ,1
حققت الصادرات المصرية السلعية والصناعية أداء جيدا في عام 2023، رغم التطورات العالمية السلبية وارتفاع مؤشرات التضخم وتراجع الطلب الخارجي على المنتجات,1
دعم الرئيس عبدالفتاح السيسى الدائم والمستمر للصناعة وخطط التطوير والتوسع فى الصناعات التحويلية أدى إلى نجاح تطوير 3 قلاع صناعية فى الصعيد..,1
كشف مصدر مسئول بوزارة الكهرباء والطاقة المتجددة، أنه تم تخصيص 30 مليار دولار لعمل توسعات بالشبكة الكهربائية استعدادا لدمج القدرات المتوقع إضافتها خلال السنوات المقبلة.,1
كشفت بيانات الجهاز المركزي للتعبئة العامة والإحصاء، عن عدد الليالي السياحية التي قضاها السائحين الوافدين إلى مصر خلال الـ 10 سنوات الماضية وبلغت 917 مليون ليلة سياحية.,1
"وجه الرئيس عبد الفتاح السيسي الحكومة  بتنفيذ أكبر حزمة اجتماعية عاجلة للحماية الاجتماعية بقيمة 180 مليار جنيه اعتباراً من 1 مارس 2024.

",1
"انطلاقًا من الاهتمام الكبير الذي يوليه المتحف المصري الكبير؛ لدعم طيف التوحد في المجتمع الثقافي والعملي، أُقيم اليوم حفل سنوي للجمعية المصرية للأوتيزم في المتحف المصري الكبير.

",1
تنوعت أخبار البورصة المصرية خلال جلسة تداول اليوم الثلاثاء 2-4-2024، وجاءت أبرزها إنهاء البورصة المصرية، تعاملات جلسة اليوم الثلاثاء، منتصف جلسات الأسبوع..,1
عقدت غرفة سوهاج التجارية برئاسة النائب خالد أبو الوفا وأعضاء مجلس الإدارة بالتعاون مع المجلس الاقتصادي لسيدات الأعمال بالغرفة احتفالية كبري لتكريم,1
ارتفعت أسعار الذهب في مصر بالتعاملات المسائية بحوالي 10 جنيهات فقط، ليسجل جرام الذهب عيار 21 وهو الأكثر تداولاً في مصر 3090 جنيها بدون مصنعية،,1
"ينشر ""اليوم السابع"" أسعار أسهم أكبر 5 شركات حققت ارتفاعًا، وأسعار أسهم أكثر 5 شركات انخفاضًا، بالبورصة المصرية في ختام تعاملات اليوم الثلاثاء 2-4-2024.",1
كشف أحمد رضوان عضو مجلس إدارة غرفة الصناعات المعدنية في اتحاد الصناعات، أن صناعة الأعمدة الخاصة بالإنارة تم توطينها في مصر منذ,1
بلغ سعر نفط عُمان الرسمي اليوم تسليم شهر يونيو القادم 88.93 دولار.,1
"وجه المهندس طارق الملا وزير البترول والثروة المعدنية خلال اعتماد  الجمعية العامة لنتائج أعمال عام 2023  لشركة الوادى الجديد للثروة المعدنية والطفلة الزيتية ، واديكو، عبر تقنية الفيديو كونفرانس 
",1
‫أكد الدكتور أحمد عبد الحافظ أستاذ الاقتصاد، ان خطاب الرئيس عبد الفتاح السيسي بعد حلف اليمين اليوم بالعاصمة الادارية الجديدة بمقر مجلس النواب، وضح العديد من النقاط المهمة والتحديات التى شهدتها مصر,1
قال الدكتور عاطف عبد اللطيف عضو جمعيتي مستثمري السياحة بجنوب سيناء ومرسى علم إن قطاع السياحة يشهد اهتماما كبيرا من الرئيس عبد الفتاح السيسي و الحكومة على مدار 10 سنوات,1
أشاد الدكتور كمال الدسوقي عضو مجلس إدارة اتحاد الصناعات، بكلمة الرئيس عبد الفتاح السيسي التي ركز خلاها للحديث عن مستقبل الاقتصاد وكذلك تخصيص محور الصناعة,1
"قال الكاتب الصحفى أحمد يعقوب، مدير تحرير ""اليوم السابع""، إن الولاية الجديدة للرئيس عبد الفتاح السيسى تستهدف الاهتمام ببناء الإنسان المصرى عبر زيادة الإنفاق على ملفات الصحة والتعليم
",1
"هنأ مجلس إدارة الغرفة التجارية للقاهرة برئاسة أيمن العشري الرئيس عبد الفتاح السيسي بمناسبة تنصيبه بولاية رئاسية جديدة.وقال أيمن العشري في بيان رسمي عن مجلس إدارته اليوم ""الثلاثاء""",1
"انطلقت المبادرة الوطنية لتطوير الصناعة المصرية ""ابدأ"" خلال ""الملتقى والمعرض الدولي الأول للصناعة"" في 29 أكتوبر 2022 بتكليف من الرئيس عبد الفتاح السيسي رئيس الجمهورية",1
التقى الدكتور مصطفى مدبولي، رئيس مجلس الوزراء، اليوم، المهندس طارق الملا، وزير البترول والثروة المعدنية، وذلك في إطار متابعة عدد من ملفات العمل، وكذا موقف توفير الاحتياجات البترولية، خاصة قبل إجازة عيد الفطر المبارك.,1
تباين أداء مؤشرات البورصة المصرية، خلال تعاملات جلسة اليوم الثلاثاء، إذ تراجعت 8 قطاعات على رأسها الخدمات والمنتجات الصناعية والسيارات بنسبة 3.8%,1
قال الدكتور وليد السويدي نائب رئيس لجنة الاستشارات الهندسية بجمعية رجال الأعمال المصريين، إن تأكيد الرئيس في بداية ولايته الثالثة على الاستمرار في تنفيذ المخطط الاستراتيجي للتنمية العمرانية,1
هنأ عبد الغفار السلامونى نائب رئيس غرفة صناعة الحبوب باتحاد الصناعات المصرية الرئيس عبدالفتاح السيسي بالولاية الرئاسية الجديدة، والتى انطلقت  اليوم من العاصمة الإدارية الجديدة.,1
"أعلن جهاز مدينة القاهرة الجديدة، قطع مياه الشرب عن مناطق (التجمع الأول بالكامل - الرحاب 1 – الأحياء "" الأول والثانى والثالث والرابع والخامس "" - حى 3/4 - الشويفات - الدبلوماسيين.",1
أكد المهندس علاء السقطي، رئيس جمعية مستثمرى المشروعات المتوسطة والصغيرة، أن حفل تنصيب الرئيس عبد الفتاح السيسي اليوم شكل خطوة لاستكمال مسيرة التنمية,1
‏كشف الخبير الاقتصادي،  السيد عبد العظيم أن خطاب الرئيس عبد الفتاح السيسي بمقر المجلس جنوب العاصمة الإدارية اليوم،  وضع خطة متكاملة وشاملة للحكومة لتنفيذها خلال المرحلة المقبلة.,1
استهلت أسعار النفط تعاملاتها الآسيوية اليوم مرتفعة، مدعومة بمؤشرات على تحسن الطلب، مما أدى إلى صعود العقود الآجلة الأمريكية إلى أعلى مستوى في خمسة أشهر في الجلسة السابقة.,1
أنهت البورصة المصرية، تعاملات جلسة اليوم الثلاثاء، منتصف جلسات الأسبوع، بتراجع جماعي للمؤشرات بضغوط مبيعات المتعاملين المصريين والعرب فيما مالت تعاملات الأجانب للشراء.,1
ارتفع سعر الجنيه الذهب  في مصر في الصاغة بحوالي 80 جنيها مسجلاً 24680  جنيها عقب تغير أسعار جميع الأعيرة الموجودة في سوق الصاغة بمصر.,1
ننشر آخر تحديث في سعر جرام الذهب منتصف تعاملات اليوم الثلاثاء 2 أبريل 2024 بالتعاملات الصباحية، و سجل الجرام عيار 21 وهو الأكثر مبيعا في مصر 3085 جنيها.,1
‏أصدر الدكتور هاني عثمان سليمان، الرئيس التنفيذي والعضو المنتدب والقائم بأعمال رئيس مجلس الإدارة للشركة القابضة للتشييد والتعمير، إحدى شركات وزارة قطاع الأعمال العام.,1
انخفض سعر الدولار أمام الجنيه المصري بمنتصف التعاملات اليوم، في عدد من البنوك المصرية، مسجلا في البنك الأهلى المصرى 47.11 للشراء، 47.21 جنيه للبيع.,1
بمناسبة الاحتفالات بيوم تنصيب  الرئيس عبد الفتاح السيسي رئيس الجمهورية، أكد باسل رحمي الرئيس التنفيذي لجهاز تنمية المشروعات المتوسطة والصغيرة ومتناهية الصغر,1
تراجعت مؤشرات البورصة المصرية، بمنتصف تعاملات جلسة اليوم الثلاثاء، منتصف جلسات الأسبوع، بضغوط مبيعات محلية وعربية، فيما مالت تعاملات الأجانب للشراء,1
قالت عبير عصام رئيس المجلس العربي لسيدات الأعمال، إن تنصيب الرئيس عبد الفتاح السيسي لولاية ثالثة بالعاصمة الإدارية الجديدة يمثل انطلاقة ومرحلة جديدة لمصر نحو مزيد من التنمية..,1
قالت الدكتورة نيفين عبد الخالق، عضو مجلس إدارة جمعية رجال الأعمال المصريين، إن مشروع العاصمة الإدارية الجديدة والمدن الذكية والمستدامة يمثل علامة فارقة في تاريخ مصر والتنمية العمرانية,1
كشف الدكتور مصطفى طاهر، العضو المنتدب الرئيس التنفيذي لشركة سيناء للمنحنيز ، إحدى شركات القابضة الكيماوية التابعة لوزارة قطاع الأعمال العام، أنه تم اليوم تشغيل مصنع جديد,1
أصدر الجهاز القومي لتنظيم الاتصالات قواعد تقديم خدمات الاتصالات للمستخدمين من ذوي الهمم بجمهورية مصر العربية، والتي تعد من أهم الركائز لدعم وحمايـة حقوق المستخدمين من ذوي الهمم,1
ننشر سعر الدينار الكويتي أمام الجنيه المصري اليوم الثلاثاء 2-4-2024، في عدد من البنوك المصرية، مسجلا فى البنك الأهلى المصرى سعر 152.43 جنيه للشراء، و153.45 جنيه للبيع.,1
ننشر سعر الريال القطرى اليوم الثلاثاء 2-4-2024، أمام الجنيه المصري بالبنوك العاملة في مصر، مسجلا فى البنك الأهلى المصرى 11.95 جنيه للشراء، و12.94 جنيه للبيع.,1
ننشر سعر الريال السعودى أمام الجنيه المصري بالتعاملات الصباحية اليوم الثلاثاء 2-4-2024، في البنوك العاملة في مصر، مسجلا فى البنك الأهلى المصرى 12.56جنيه للشراء، و12.59 جنيه للبيع.,1
ننشر أسعار العملات مقابل الجنيه المصري اليوم الثلاثاء 2-4-2024، وقفا للتحديثات الصباحية في البنك الأهلي المصري، حيث سجل سعر الدولار 47.15 جنيه للشراء، و47.25 جنيه للبيع.,1
جدد الرئيس عبد الفتاح السيسي ،مصانع  قطاع الأعمال ‏العام والتي شهدت انطلاقة كبيرة خلال حكم الرئيس، حيث تحول القطاع من تحقيق خسائر كبيرة ومن شركات تعاني من التصفيه إلى قطاع رابح يساهم بشكل كبير,1
ننشر سعر الدولار أمام الجنيه المصري اليوم الثلاثاء 2-4-2024 في البنوك المصرية، مسجلا في البنك الأهلى المصرى 47.15 للشراء، 47.25 جنيه للبيع.,1
استكملت أجهزة مدن الشيخ زايد والشروق ودمياط الجديدة، أعمال تهذيب الأشجار وصيانة المسطحات الخضراء بعدة مناطق، للحفاظ على الصورة الجمالية للمدن الجديدة.,1
"استهلت البورصة المصرية، تعاملات جلسة اليوم الثلاثاء، منتصف جلسات الأسبوع، بارتفاع جماعي للمؤشرات، وذلك بعدما أغلقت أمس على هبوط.

",1
"شنت أجهزة تنمية مدن 6 أكتوبر والشروق وبدر، حملات أسفرت عن إزالة مخالفات بناء لمخالفة شروط التراخيص، وذلك بالتعاون مع الجهات ذات الصلة.

",1
"صرح الدكتور عاصم الجزار، وزير الإسكان والمرافق والمجتمعات العمرانية، بأنه سيتم تسليم دفعة جديدة من وحدات مشروع ""جنة"" بالقاهرة الجديدة بعدد 34 عمارة",1
ننشر آخر تحديث في أسعار الذهب مستهل تعاملات اليوم الثلاثاء 2 أبريل 2024 بالتعاملات الصباحية مع تراجع محدود في أسعار كافة الأعيرة المتداولة في السوق بحوالي 25 جنيها بختام تعاملات أمس.,1
قال عبد المجيد محيى الدين، رئيس مجلس إدارة شركة الأهلى للصرافة التابعة للبنك الأهلى المصرى، اليوم الثلاثاء، إن حصيلة بيع النقد الأجنبى داخل فروع الشركة,1
يرصد اليوم الياع لقرائه كل ما يريد معرفته عن رسوم الحصول على شهادة تأهيل لإنشاء محطات طاقة شمسية لانتاج الكهرباء وفقا لمنصة مصر للطاقة الشمسية ، و ذلك للشركات العاملة,1
شهدت أسعار الدواجن تسليم أرض المزرعة هبوط على مدار اليومين الماضيين، حيث يسجل الكيلو 87 إلى 88 جنيها ويصل المستهلكين بين 95 إلي 96 جنيها ، في المقابل تراجع سعر,1
تستهدف خطة التنمية الاقتصادية والاجتماعية للعام المالى 2024/2025 تحقيق معدل نمو يبلغ 4.3%..,1
تم إنشاء المركز الوطنى لتخطيط استخدامات أراضى الدولة، لضمان التنسيق الكامل بين أجهزة الدولة لتحقيق أحسن استغلال ممكن لأراضيها ولمتابعة تنمية هذه الأراضى وإحكام الرقابة عليها من التعديات..,1
كشفت شعبة القصابين في الغرفة التجارية، أن أسعار اللحوم لدى محلات الجزارة تراجعت لتسجل ما بين 380 و430 جنيها بانخفاض 30 جنيها تقريبا مقابل مستويات 400 و460 جنيها..,1
"أعلنت شركة مصر للألومنيوم، نتائج المناقصة الخاصة بمشروع إعادة تأهيل مصنع الشركة والمؤجلة إلى 31 مارس الماضى تعرف على تفاصيل المناقصة والمؤشرات المالية للشركة.

",1
تتيح وزارة الكهرباء والطاقة المتجددة خدمة استلاف رصيد بعداد الكهرباء مسبوق الدفع من شركة توزيع الكهرباء في حالة نفاذ الرصيد و لمدة 48 ساعة  لكافة العدادات التي تم تصنيعها,1
أظهرت بيانات المنطقة الاقتصادية لقناة السويس تطورات الموقف الترويجي للهيئة خلال الفترة من بداية العام المالي 23-24 حتى نهاية فبراير 24.,1
عدد من الإرشادات  التى يجب اتباعها فى حال وجود ترسيب للغاز، وفى هذه الحالة لا تحاول التعامل مع مفاتيح الكهرباء سواء بالتشغيل أو الإيقاف ولا تقم بتشغيل مراوح الشفط أو إشعال أعواد الثقاب..,1
‏تمتلك شركات قطاع الأعمال العام أصولا ضخمة تقدر بمئات المليارات من الجنيهات،  سواء أراضي مصانع قديمة أوأراضي فضاء أو أراضي مخصصة للإسكان والأنشطة التجارية المتنوعة.,1
"أكد رجل الأعمال المصري المهندس احمد السويدي أن الاستثمار في الفترة المقبلة""الجمهورية الجديدة "" سيكون الافضل في تاريخ مصر فى ظل مناخ

",1
أعلنت المنطقة الاقتصادية لقناة السويس موافقة مجلس الإدارة على عددٍ من المشروعات أبرزها مشروع شركة أوروجلو القابضة وDNM للملابس بمنطقة القنطرة,1
تشارك وزارة الاتصالات وتكنولوجيا المعلومات، في تنظيم ندوة الاتحاد الدولي للاتصالات حول تعزيز دمج الأشخاص ذوي القدرات الخاصة في العوالم الافتراضية وذلك يوم 2 أبريل عبر الإنترنت.,1
نقلة نوعية جديدة تستعد لها المنطقة الاقتصادية لقناة السويس، بالتزامن مع خطط الدولة لتوطين صناعة الهيدروجين الأخضر بمنطقة قناة السويس,1
أشاد المهندس طارق الملا وزير البترول والثروة المعدنية، خلال مشاركته الجمعية العامة للشـركة العالمية لتصنيع مهمات الحفـر – IDM  نتائج أعمال الشـركة عن العام المالي 2023,1
ننشر آخر تحديث في أسعار الذهب اليوم الاثنين 1 أبريل 2024 بالتعاملات المسائية مع تراجع محدود في أسعار كافة الأعيرة المتداولة في السوق بحوالي 25 جنيها..,1
كشف خالد شديد، رئيس شركة النصر للسيارات أنه سيتم صنع أول سيارة كهربائية محلية في مصر والشرق الأوسط خلال الفترة المقبلة بالشركة 2025،,1
"كشف المهندس محمود عجور رئيس شركة مصر للألومنيوم أن الصناعة تشهد طفرة في مصر من خلال التركيز علي رفع جودة الصناعة وتحديث المصانع القائمة 
",1
أشاد عماد قناوي عضو مجلس إدارة الاتحاد العام للغرف التجارية، باستمرار العمل بالمبادرة الحكومية والخاصة بدعم فائدة التسهيلات التمويلية المحفزة للقطاعات الإنتاجية لدفع عجلة الاقتصاد المصري،,1
كشف الدكتور محمود عصمت، وزير قطاع الأعمال العام، أن هناك انفتاحا على القطاع الخاص فى كل الشركات والمشروعات، موضحا أن عمليات التطوير مستمرة فى شركة الدلتا للصلب على سبيل المثال,1
كشف عمرو عطية، الرئيس التنفيذي العضو المنتدب للشركة القابضة للسياحة والفنادق، إننا نرحب بالشراكة مع القطاع الخاص ومع شركات كبيرة في الأقصر والبحر الأحمر والإسكندرية..,1
..كشف الدكتور محمود عصمت، وزير قطاع الأعمال العام، أن قطاع الأدوية كان يستهدف تحقيق مليار جنيه أرباحا,1
انعقدت الجمعية العامة العادية لشركة تنمية للبترول  بحضور المهندس طارق الملا وزير البترول والثروة المعدنية، عبر تقنية الفيديو كونفرانس لمناقشة واعتماد نتائج الأعمال,1
"نشر موقع ""اليوم السابع"" اليوم الإثنين 1/4/2024 مجموعة من الأخبار الاقتصادية الهامة، ومن بينها ما أعلن عنه صندوق النقد الدولى حول تطورات المراجعة التي يجريها الصندوق مع مصر..",1
