News,State
"احال مجلس الشيوخ  خلال جلسته العامة  اليوم  الأحد برئاسة المستشار  عبدالوهاب عبدالرازق طلب المناقشة بشأن :"" تطوير أسطول النقل التجاري البحري المصري وتحقيق الاستفادة القصوى منه",1
” الملك جورج الثاني يطلب من خليفة المسلمين هشام الثالث السماح لبناته بإكمال الدراسة في بلاده “,0
يخوض ريال مدريد، 5 مواجهات خلال شهر مارس الحالي، بواقع 4 مباريات في الدوري الإسباني، بالإضافة إلى مباراة في دوري أبطال أوروبا,1
نشرت صفحات على موقع (فيسبوك) مؤخراً، تصريحات نُسبت إلى السياسي الأمريكي ومرشح الحزب الديمقراطي لرئاسة الولايات المتحدة (جو بايدن).,0
وسط حضور نخبة كبيرة من السياسيين ورؤساء الأحزاب والسياسيين والشخصيات العامة، شُيعت منذ قليل أسرة الراحل,1
"يستضيف فريق ليفربول، المحترف ضمن صفوفه الدولى المصري محمد صلاح، نظيره شيفيلد يونايتد ، مساء اليوم الخميس، في إطار مباريات الجولة 31 من منافسات الدوري الإنجليزي الممتاز، للموسم الكروى الحالي،  2023-24.
",1
تداول رواد منصة فيسبوك ادعاء لإعلان دولة الكويت فتح باب اللجوء إليها وتوفير عقود لجميع المؤهلات والكفاءات،,0
نشرت حسابات بمواقع التواصل الاجتماعي صورة وتسجيلين مصورين، زُعم أنها تصور قصفاً شنته فصائل محلية مسلحة في العراق، على قواعد عسكرية للجيش التركي، في إقليم كردستان شمالي البلاد.,0
"فاز فريق برشلونة الإسبانى على نظيره لاس بالماس، بنتيجة 1-0، مساء السبت، على ملعب ""لويس كومبانيس الأولمبي""..",1
عاهد الرئيس عبد الفتاح السيسي، خلال حلفه اليمين بأنه يظل مخلصا في عمله ولا ترى عينه سوى مصالح الشعب ,1
"ادّعت قنوات ومواقع إخبارية وحسابات عامة على مواقع التواصل الاجتماعي مؤخراً أنّ ""الرئيس الأوكراني فلوديمير زيلنسكي قام بإلغاء متابعة جميع قادة العالم من حسابه على تويتر""، في أخبار.",0
أظهرت بيانات المنطقة الاقتصادية لقناة السويس تطورات الموقف الترويجي للهيئة خلال الفترة من بداية العام المالي 23-24 حتى نهاية فبراير 24.,1
تداولت حسابات على مواقع التواصل الاجتماعي، حديثاً، مقطع فيديو ادعت أنه لمقاتل من المقاومة الفلسطينية يزرع عبوة ناسفة تحت دبابة إسرائيلية ويفجرها.,0
يتداول رواد مواقع التواصل الاجتماعي مقطعا يزعم ناشروه أنه يظهر لحظة تصادم قمر صناعي هندي بمحطة الفضاء الدولية، متسببا بوفاة رائد الفضاء الأمريكي مايكل كولينز،,0
" أصيب 6 أشخاص إثر حادث تصادم سيارتين أعلى طريق إسكندرية الصحراوى، وتم نقل المصابين الي المستشفي ورفع حطام الحادث بالكامل من أعلي الطريق.

",1
في أعقاب المباراة التي تجمع منتخبي الدنمارك وتونس يوم الثلاثاء 22 نوفمبر 2022، تناقل ناشطون على منصة فيسبوك ادعاء بتعليق الدروس مساء يوم الثلاثاء في تونس،,0
"يخوض فريق اتحاد جدة المحترف ضمن صفوفه الدولى المصرى أحمد حجازى، مواجهة صعبة أمام نظيره الهلال، فى كلاسيكو السعودية.
",1
تداول ناشطون على فيسبوك صورة يدعون أنها صورة حقيقية تظهر أكبر حصان في التاريخ،,0
أكد  المهندس موسى مصطفى موسى  رئيس حزب الغد أن الرئيس عبد الفتاح السيسي  سهر  على ترسيخ قيم المواطنة وقيم العدالة الاجتماعية عبر كل قراراته وتصرفاته طوال الفترة السابقة ,1
"نشر موقع (فرات بوست) خبرا زعم فيه أن ""هيئة تحرير الشام قامت بإزالة رايتها من ساحات مدينة إدلب صباح يوم السبت، ورفعت علم الثورة السورية""، وأرفق  بصور يظهر فيها ""علم الثورة الس.",0
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي مقطع فيديو ادعوا أنه لـ ""احتجاج عشائر أم قصر في العراق ضد تسليم أجزاء من مدينتهم للكويت""، مؤخراً.",0
"تناقلت صفحات محلية على مواقع التواصل الاجتماعي، صورة ملتقطة من قناة عبر تطبيق الدردشة تلجرام تظهر خبراً منسوباً لـ -جامعة حلب في المناطق المحررة- ويشير إلى نيّة الجامعة فصل ""أبو عمش.",0
انتشر على مواقع التواصل الاجتماعي مقطع فيديو يزعم ناشروه أنه يظهر انتقام طالب أمريكي من زملائه في المدرسة،,0
أصيب 8 أشخاص بكدمات وجروح بأنحاء متفرقة بالجسد؛ إثر وقوع حادث انفجار إطار سيارة ميكروباص وارتطامها بالرصيف بطريق بلبيس - العاشر من رمضان أمام ميدان الطيارة بمركز بلبيس بمحافظة الشرقية..,1
تناقل ناشطون على فيسبوك مقطعًا يزعمون أنه يصور ظهور جنٍّ أمام منزل في اليمن، فما حقيقة هذا المقطع؟,0
"تداولت صفحات إخبارية وحسابات شخصية على مواقع التواصل الاجتماعي، مؤخراً مقطع فيديو ادعوا أنه لـ ""قصف التحالف الدولي المواقع الإيرانية في مدينة البوكمال""، مؤخراً.",0
"نشرت وكالة ""سبوتنيك"" الروسية، وموقع قناة ""العالم"" الإيرانية ومواقع أخرى موالية لنظام بشار الأسد أمس، صوراً لحطام طائرة قالوا إنها اسرائيلية اسقطتها الدفاعات الجوية التابعة لـ ""الجيش السوري.",0
"قال الكاتب الصحفي أكرم القصاص رئيس مجلس إدارة ""اليوم السابع""، إن الرئيس عبد الفتاح السيسي أقر زيادات جديدة بالمرتبات والمعاشات خلال 2023 ثلاثة مرات، ما يعكس اهتمامه بالمواطن المصرى.

",1
تداولت عدة مواقع إخبارية وعدد من مستخدمي مواقع التواصل الاجتماعي نبأ وفاة العالم المصري الدكتور زغلول النجار، كان أبرزها موقع اليوم السابع الذي نشر  بتاريخ 30 أغسطس/آب 2021 ث.,0
قال النائب محمد سلطان، عضو لجنة حقوق الإنسان بمجلس النواب، إن برنامج نور الدين الذى يقدمه فضيلة الدكتور علي جمعة، من أهم البرام,1
"حرصا على تقديم الخدمات المتكاملة للقراء الكرام، يعرض ""اليوم السابع"" خدمة توفير جميع الأخبار العربية والعالمية على مدار الساعات الماضية..

",1
في خضم الغزو الروسي لأوكرانيا، تناقل نشطاء في منصات التواصل الاجتماعي صور شاشة لحسابات قناة “سي إن إن” في تويتر ، ويزعمون أنها أعلنت وفاة أول أمريكي في أوكرانيا بعدما نشرت سابقا خبر وفاته في أفغانستان.,0
"تحدث الدكتور أحمد عمر هاشم، عضو هيئة كبار العلماء بالأزهر الشريف، عن معنى ولى الله قائلا: ""ولى الله من والى الله بالعبادة فوالاه الله بالكرامة والأنبياء لهم المعجزة الخارقة للعادة والأولياء محفوظين..",1
"توجه منذ قليل المهندس ممدوح رسلان، رئيس الشركة القابضة لمياه الشرب والصرف الصحى، لمناطق القلج والمرج والخصوص، لمتابعة حداثة تسرب الغاز والتي أسفرت عنها انفجار الخطوط بمحطات مياه الخصوص والقلج.

",1
احتلت وحدة مرور القاهرة الجديدة المركز الأول – الاكثر ترخيص السيارات الزيرو - بين وحدات المرور على مستوى الجمهورية، حيث سجلت 951 سيارة..,1
 نشرت حسابات وصفحات في مواقع التواصل الاجتماعي أمس الأحد 10 تشرين الثاني 2022، ادعاء يزعم أن الممثل الأمريكي الشهير مورغان فريمان، أعلن اعتناقه الإسلام.,0
أعلنت الدكتورة نجلاء بلابل مدير مشروع حصر ومكافحة مرض العفن البني في البطاطس عن تجديد اعتماد معامل المشروع للايزو.,1
"نشرت مواقع إخبارية موالية للادارة الذاتية اليوم، تسجيلاً مُصوراً يظهر تحليق طائرات مروحية على علو منخفض تحت عنوان ""مرتزقة الاحتلال التركي تسقط 3 طائرات روسية، وأنباء عن قتلى وجرحى"".",0
واصلت أجهزة وزارة الداخلية حملاتها الأمنية الموسعة بجميع مديريات الأمن وتمكنت خلال 24 ساعة من ضبط 288 قضية مخدرات، 208 قطع سلاح نارى ، وتنفيذ (84214) حكم قضائى متنوع.,1
فاز فريق الهلال السعودي، على نظيره الرياض بثلاثة أهداف مقابل هدف، مساء اليوم الجمعة ضمن مواجهات الجولة الـ23 من منافسات الدوري السعودي للمحترفين للموسم الحالي 2023-2024,1
هل الأفضل والأكثر ثوابًا فى قيام الليل هو إطالة القيام للقراءة أو كثرة عدد الركعات؟..وما فضل قراءة القرآن والاشتغال به وملازمته..وفضل صلاة الليل وطُولها وكَثْرتها..,1
"سيطر لاعبى ريال مدريد على تشكيل أغلى اللاعبين فى مسابقة الدوري الإسباني خلال الموسم الحالى 2023-2024.
",1
"أصدرت منظمة ""Conflict Intelligence Team"" وهي منظمة غير حكومية معنية بالشأن الروسي اليوم، تقريراً أولياً فندت خلاله بيان وزارة الدفاع الروسية الذي صدر صباح اليوم حول هجوم بأسلحة كيميائي.",0
تداولت حسابات شخصية وصفحات عامة على مواقع التواصل الاجتماعي مؤخراً، صورة لفتاة شقراء ترتدي زياً عسكرياً مدعين أنها ضابط في الجيش الأمريكي وتدعى (ماري فيرمونت).,0
بعث اللواء خالد عبد العال محافظ القاهرة برقية تهنئة إلى الرئيس عبد الفتاح السيسي رئيس الجمهورية بمناسبة حلول عيد الفطر المبارك..,1
تراجعت القيمة التسويقية للبلجيكى روميلو لوكاكو، مهاجم روما الإيطالى، خلال الفترة الأخيرة وذلك بعد التحديثات فى القيمة التسويقية للاعبين بشهر مارس الجارى.,1
"يتعرض بعض الأزواج والزوجات لإشكالية - تسجيل بيانات خاطئة- بالوثائق الرسمية الخاصة بهم، من قسيمة الطلاق أو الزواج، الأمر الذي يتطلب معه عمل بعض الإجراءات القانونية
",1
"نشر حساب يحمل اسم MOSCOW NEWS على منصة إكس تسجيلاً مصوراً يوثق لحظات إطلاق عدد كبير من الصواريخ خلال ثوان معدودة، وزعم أنه يظهر ""مشاهد لقيام كتائب القسام وكتائب الشهيد أبو علي مصط.",0
"يحل فريق لاتسيو الإيطالى ضيفا ثقيلا على فيورنتينا، فى العاشرة إلا الربع مساء اليوم، الإثنين، على ملعب ""أرتيميو فرانكي"".",1
انتشر على مواقع التواصل الاجتماعي مقطعًا يظهر رئيس اتحاد كرة القدم الأفريقية “كاف” باتريس موتسيبيه في لقاء صحفي،,0
"تداولت مواقع إخبارية وصفحات على مواقع التواصل الاجتماعي صورة زعموا أنها ""بيان للإتحاد الكاميروني لكرة القدم يهاجم فيه نظيره الجزائري (فاف)، واعتبر من خلاله الخطوة التي أقدم عليها.",0
وزعت محافظة الجيزة من خلال الهيئة العامة للنظافة والتجميل أكياس بلاستيكية على زوَّار الحدائق والمتنزهات مجانًا؛ لتجميع القمامة والمخلفات بها، وذلك تنفيذًا لتوجيهات اللواء أحمد راشد محافظ الجيزة.,1
شهدت دواوين الوزارات، اليوم، نشاطا مكثفا فى إطار المتابعات اليومية للوزراء أو الجولات الميدانية، وفى هذا الإطار يرصد اليوم السابع حصاد الوزارات على مدار اليوم:,1
"""ناشطة نسوية شاركت في تأسيس الاتحاد النسائي المصري، وكانت الذراع اليمنى لرائدة الحركة النسائية الوطنية هدى شعراوي
",1
"استكملت وزارة العمل، حلقات ""الرئيس وملفات العمل""، بتسليط الضوء على توجيهات الرئيس عبدالفتاح السيسي رئيس الجمهورية، خلال الفترة من 2014 وحتى 2024، على ترسيخ ثقافة الحريات بشكل عام..",1
"تداولت مواقع إخبارية ومستخدمون لمواقع التواصل الاجتماعي ادعاء يزعم أن ""مدير الشؤون الدينية لولاية البرج الجزائرية لخضر فنيط كرَّم الشيخ وليد مهساس بعد المشهد العفوي مع القطة أثناء.",0
تقدم فريق ألانيا سبور الذي يضم المهاجم  أحمد حسن كوكا ضد طرابزون سبور الذي يلعب بين صفوفه الدولي المصري محمود تريزيجيه بنتيجة 2-0 خلال فعاليات الشوط الأول.,1
": تداولت مواقع إخبارية وصفحات عامة على مواقع التواصل الاجتماعي وخصوصاً على المصرية منها، خبراً عاجلاً مفاده أن ""الإتحاد الافريقي أبلغ نادي الأهلي المصري بأنه في حال تعطل الـ.",0
انتشر على مواقع التواصل الاجتماعي خبر وفاة الفنان الشاب خالد وادعى ناشرو الخبر بأنه توفى أثر حادث في دبي,0
"أصيب 6 أشخاص بسبب حادث انقلاب سيارة ميكروباص أعلى المحور المركزى فى الجيزة ونقلوا إلى المستشفى، وحرر محضر بالواقعة..

",1
"يخوض فريق ليفربول الإنجليزي، المحترف ضمن صفوفه النجم المصري محمد صلاح، العديد من المواجهات القوية خلال الفترة المقبلة بمختلف البطولات.
",1
كشف مصدر مسئول بوزارة الكهرباء والطاقة المتجددة إلى أن الشركة القابضة لكهرباء مصر برئاسة المهندس جابر دسوقى وجهت بوقف التركيبات العشوائية للمشتركين.,1
انتشر على مواقع التواصل الاجتماعي مقطع فيديو يزعم ناشروه أنه يظهر مرور طائرة ركاب تجارية من أسفل جسر مائي، فما حقيقة هذا المقطع؟,0
نظمت وزارة التخطيط والتنمية الاقتصادية، بالتعاون مع جامعة الجلالة، قافلة طبيبة مُوسعة للكشف المبكر عن الأمراض المزمنة والتوعية الصحية، في قرية الأقواز بمركز الصف في محافظة الجيزة.,1
انتشر على مواقع التواصل الاجتماعي خبر يزعم أن حكم المواجهة بين المنتخب المغربي والمنتخب الجزائري هو أوريل غرينفيلد في ربع نهائي كأس العرب، فما حقيقة هذا الخبر؟,0
انتشر على مواقع التواصل صورا يزعم ناشروها أنها من إحدى حلقات مسلسل سيمبسون وتبيّن أن المسلسل قد تنبأ بغزو أوكرانيا،,0
"قالت الفنانة دينا، فى ثانى حلقاتها من برنامج ع المسرح، عندى صراعات مع المجتمع لأن الأخير لديه حالة غريبة بينه وبين الرقاصة، يحبوها ويحضروها أفراحهم، لكن ممنوع تتزوج ابنهم..
",1
مقطع متداول بشكل واسع على مواقع الانترنت والتواصل الاجتماعي يظهر سائق دراجة نارية يخطف طفل من أمام منزله ويزعم ناشرو المقطع أنه حدث في صنعاء اليمن مؤخرًا، فما حقيقة هذا المقطع؟,0
نص مشروع قانون رعاية حقوق المسنين، الذى أقره مجلس النواب بصفة نهائية، على ضرورة  تشجيع الدولة الوسائل الاعلامية والمواقع الالكترونية والصحف، من أجل  على تسويق الصور الإيجابية للشيخوخة النشطة.,1
"تداولت مواقع إخبارية وصفحات عامة على مواقع التواصل الاجتماعي نشرات أسعار ادُعي أنها ""لوائح الأسعار الجديدة لجمركة الموبايلات فاحشة الغلاء في سوريا""، دون إرفاق أي دليل رسمي يؤكد ذل.",0
انتشر على مواقع التواصل الاجتماعي خبر يزعم ناشروه أن روسيا تقر اعتبار الدين الإسلامي الدين الرسمي الثاني على الأراضي الروسية ورفع جميع القيود عن المسلمين،,0
"انتشر على مواقع التواصل الاجتماعي مقطعاً مصوراً تظهر فيه شاحنة اصطدمت بسيارة وما لبثت حتى بدأت النيران تحرق السيارة والشاحنة، وزعم متداولو المقطع أنه يظهر ""لحظة وفاة الرسام السويدي.",0
منذ اللحظات الأولى لفجر، اليوم الأربعاء ، احتفل أكثر من 2 مليار مسلم في مختلف دول العالم بعيد الفطر المبارك، والبداية دائما بصلاة العيد، والتي تنطلق بعدها الاحتفالات في بلاد العالم كل وفق عاداته وتقاليده .,1
نص قانون حماية وتنمية البحيرات والثروة السمكية رقم 146 لسنة 2021، على عقوبات تلاحق كل من خالف الضوابط المحددة للممارسة مراكب الصيد والعاملين عليها لعملهم.,1
تستعد محافظة الجيزة لاستقبال عيد الفطر المبارك، إذ تم رفع درجة الاستعداد القصوى بالقطاعات الخدمية والتنفيذية، وتشديد الرقابة على الأسواق وأماكن تداول السلع ومتابعة توافر كافة السلع والمواد الغذائية,1
أعلن الجهازان الفنيان لفريق روما ضد برايتون التشكيل الرسمي للقمة المرتقبة بينهما المقرر اقامتها في الثامنة إلا ربع مساء اليوم الخميس، علي ملعب الأولمبيكو.,1
"استشهد 8 فلسطينيين على الأقل، الخميس، في غارات نفذها طيران الاحتلال الإسرائيلي على مدينة رفح جنوب قطاع غزة بحسب وكالة وفا الفلسطينية.

",1
تأكد بقيقةنشرت مواقع إخبارية ومستخدمون على موقع فيسبوك وفاة سبعة عشر سورياً وفقدان آخرين جراء غرق قاربهم في البحر الأبيض المتوسط قبالة السواحل الليبية.,0
"انخفضت أسعار سيارات نيسان في مصر ليسجل طراز صني الفئة الأولي سعر 695,400 والفئة الثانية بسعر 726,500 و الفئة الثالثة بسعر 748,000 والفئة الرابعة بسعر 761,000 .

",1
"زعمت مواقع إخبارية عربية وصفحات على مواقع التواصل الاجتماعي أنّ ""الأسلحة أصبحت مجانية في أوكرانيا ويتم توزيعها على جميع السكان لمواجهة الغزو الروسي""، وأُرفق  بصور لشبابٍ مس.",0
"قالت منظمة الصحة العالمية فى بيان لها، يذَكِّرنا موضوع يوم الصحة العالمي لعام 2024 ""صحتي، حقي"" بأن الصحة حقٌ أساسيٌّ يجب أن يُكفَلَ لكل إنسان...",1
في سياق الحرب في أوكرانيا المستمرة منذ 24 فبراير 2022،,0
"سجل كريستنسن، هدف برشلونة الثالث فى شباك باريس سان جيرمان، خلال المباراة المقامة حاليا على ملعب ""حديقة الأمراء""",1
"يحرص المهاجم الدولي الألماني تيمو فيرنر، المعار من نادي آر بي لايبزيج، على الانضمام إلى فريقه الحالي توتنهام هوتسبير بشكل دائم بعد إنتهاء الإعارة.

",1
 تداولت وسائل إعلامية وصفحات رياضية في مواقع التواصل الاجتماعي يوم الأربعاء 9 تشرين الثاني 2022، تصريحاً منسوباً لساديو ماني لاعب نادي بايرن ميونخ الألماني والمنتخب السنغالي،.,0
يتداول رواد موقع التواصل الاجتماعي فيسبوك مقطع فيديو يزعم ناشروه أنّه ‏يُظهر اجتماعًا في مجلس الأمن قدمت فيه دولة الإمارات العربية المتحدة مسودة اتفاق تقضي بفصل اليمن في إطار دولتين وفق قرارات 1994.,0
تداول مستخدمون على مواقع التواصل مقطعاً يدعي إمكانية التخلص من الخلايا السرطانية بشكل نهائي باستخدام مشروب مكون من بيكربونات الصوديوم والسكر،,0
ادّعت قناة ( فرانس 24 ) في تغريدة على حسابها على تويتر أن عدد المشاركين في صلاة الجمعة في آيا صوفيا ( يتراوح ما بين 700 و 1000)، رغم أن مراسل فرانس 24  حسين أسد، ظهر من أمام مسجد آيا.,0
قال النائب وليد فتحى فرعون، عضو مجلس النواب، إن الرئيس عبدالفتاح السيسى وجه للمصريين خطابًا تاريخيًا يحمل الكثير من رسائل الخير والطمأنة على مستقبل هذا الوطن الأبى..,1
ترأست الدكتورة نيفين القباج وزيرة التضامن الاجتماعي ونائب رئيس مجلس إدارة جمعية الهلال الأحمر المصري اجتماع مجلس إدارة جمعية الهلال الأحمر المصري،,1
يتداول رواد مواقع التواصل الاجتماعي صورا يزعم ناشروها أنها تظهر حملة توزيع بطانيات من قبل النائب العراقي ستار العتابي،,0
"انتشر خلال الساعات الماضية خبر يزعم أن نجم كرة القدم الأرجنتيني ليونيل ميسي سيلعب الموسم المقبل في السعودية بموجب صفقة ""استثنائية وضخمة"" تمت بالفعل.",0
"-الأدرينوكروم عقار ماسوني:.(يستخرج من الاطفال بأبشع الطرق)…!!!!!!..كثر الكلام عن الادرينوكروم، ما هو “الأدرينو كروم”وماذا يفعل، وكيف يستخرج، إليك الأتي:يتم تعذيب الطفل و ترهيبه علي يد مؤسسات النخبةبسبب الصدمة والخوف، يرتفع الأدرينالين في دم الطفلبزيادة التخويف و الترهيب و التعذيب يتحول الادرينالين إلي ادرينوكرومولأنتاج لتر واحد فقط!!!يلزم بدبح 30 ألف طفلأما أعضاؤهم فيتم بيعها عبر وكلاءهموالأدرينو كروم له عدة تأثيرات على دماغ الأنسان فيسبب بلعه الشعور بالنشوة،ويعطي درجة عالية من الذهنيةويعتقدون ان شرب هذه المادة، يسمح للشخص الأحتفاظ بشبابه، طبعآ هي أمور شيطانية….وكثير من مشاهير هوليووود مدمنين بهذه المادة بحقنها في الغدة الصنوبرية مباشرةتجارة الأدرينوكروم تبلغ أرباحها السنوية حوالي 38 مليار دولارمن ضمن القائمة المتورطة في هذه التجارة“مؤسسة كلينتون” بتوجيه الأموال عبرElon Muskوغيرها من الشركات لتعزيز التجارب السرية على الأطفال لحصاد الأدرينوكروميوجد إنفاق تحت الأرض “بأنتراكتيكا”وأيضاً ” نيوزلندا” التي تعتبر قلعة  الأتجار بالبشر، والأعضاء البشرية، والدماء لأستخراج الأدرينوكروموأيضاً في قاعدة ” فورد هود العسكرية”بتكساس…الولايات المتحدةهؤلاء يعبدون الشيطان….يخطفون الأطفاليشربون دماءهم…ويأكلون لحومهمو جزيرة ابستين مساحتها لا تتعدى 84 فدان تعتبر مركز انتاج الادرينوكروم في العالم و هذه هي اهم جزء في قضية ابستين حديث الساعة الان في امريكا التي يشترك فيها بيل كلينتون و زوجته ، بيل جيتس و زوجته ميليندا ، ترامب و ابستينAdrenochrome , the devil immortality drug",0
تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورة يدّعي ناشروها أنها تظهر تغريدة لقناة RMC sports الفرنسية على موقع تويتر،,0
يتداول رواد مواقع التواصل الإجتماعي ادّعاء يزعم ناشروه أنّه قد تم حذف رمز العلم الفلسطيني من قائمة مفاتيح أجهزة أندرويد الحديثة،,0
أعلن ميجيل كاردوسو، المدير الفنى لفريق الترجى التونسى، التشكيل الأساسى الذى يخوض مواجهة نظيره الهلال السودانى، فى تمام التاسعة من مساء اليوم السبت..,1
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي مقطع فيديو ادعوا أنه لـ "" قصف الجيش الروسي العاصمة الأوكرانية كييف بصواريخ تفوق سرعتها سرعة الصوت""، مؤخراً.",0
انتشر على موقع التواصل الاجتماعي فيسبوك ادعاءً يزعم ناشروه أن كسوف الشمس مؤخرًا لم يحدث في الجزيرة العربية منذ مئة عام، ويسمى بالكسوف الحلقي.,0
"تتقاسم أندية برشلونة وريال مدريد الإسبانيين وميلان الإيطالى، صدارة قائمة الأندية الأكثر تتويجا بلقب كأس السوبر الأوروبى على مدار التاريخ.
",1
لقى شخص مصرعه وأصيب 2 آخرين إثر انهيار مبنى تحت الإنشاء بمنطقة القاهرة الجديدة، وتم نقلهم للمستشفى.,1
"نشرت قناة (العربية) السعودية تقريراً بعنوان ""طفل الفسفور.",0
بدأ مجلس الشيوخ خلال جلسته العامة، اليوم، برئاسة المستشار عبدالوهاب عبدالرازق، فى مناقشة طلب مقدم من النائب عادل اللمعي، وأكثر من عشرين عضوا من الأعضاء,1
يستضيف فريق اتحاد جدة السعودي المحترف بين صفوفه الدولي المصري أحمد حجازي نظيره فريق التعاون علي ملعب الملك عبد الله الدولي,1
تستهدف  الخطة الاقتصادية والاجتماعية للعام المالي القادم وصول نسبة الاستثمار الخاص إلى 50% من جملة الاستثمارات لعام 2024/2025، وهذا التوجه نحو زيادة نصيب القطاع الخاص,1
"تداول مستخدمون على مواقع التواصل الاجتماعي، صورة لـ ""أهرامات الجيزة"" في مصر تنعكس عليها صورة العلم الفلسطيني، وزعم متداولو الصورة أنها التقطت مؤخراً في خطوة تضامنية مع الشعب الفلسطي.",0
حدد قانون العمل رقم 12 لسنة 2003، الجهات التي لها الحق في مزاول عمليات إلحاق المصريين بالعمل,1
تمكنت الأجهزة الأمنية بسوهاج، من السيطرة على مشاجرة بدائرة مركز شرطة س وهاج ، وضبط 7 أشخاص من المشاركين فيها من بينهم مصابين,1
وجه المهندس رمضان هلال النقيب العام للتطبيقيين بضرورة صرف المعاشات أعضاء وورثة قبل عيد الفطر المبارك، مشيرا إلى أن النقابة بدأت بالفعل فى الصرف من الفيزا وكذلك البريد المصري,1
"أعلنت رابطة الدوري الإنجليزي الممتاز عن أسماء المدربين المرشحين للفوز بجائزة أفضل مدرب في البريميرليج خلال شهر مارس المنتهي.

",1
قال الدكتور أيمن أبو عمر، من علماء وزارة الأوقاف، إن العيد استراحة وترويح عن النفس، بعد عبادة استمرت 30 يوما، لافتا إلى أن هناك تصرفات تضيع العبادة ومنها ترويع الناس في العيد.,1
في أعقاب انطلاق بطولة كأس العالم لكرة القدم في قطر يوم الأحد 20 نوفمبر 2022،,0
"حدد قانون الطفل الصادر برقم 12 لسنة 1996 المعدل بالقانون 186 لسنه 2023 ، الكثير من الحقوق والواجبات للرضيع للأهتمام بصحة الطفل والحفاظ عليه خلال كافة مراحل نموه

",1
نشر حساب وزارة الخارجية الإسرائيلية على منصة إكس في 4 تشرين الأول/نوفمبر الجاري، صورة ادعى أنها لغلاف عدد السابع من تشرين الأول/أكتوبر من مجلة فوربس Forbes الأمريكية، مع تعليق يقو.,0
قال المهندس أحمد صبور، عضو مجلس الشيوخ، إن قطار التنمية الذي بدأ رحلته منذ ١٠ سنوات بقيادة الرئيس عبد الفتاح السيسي، نجح في إعادة الحياة إلي جميع القطاعات,1
كشف التقرير السنوي للمجلس الأعلى لتنظيم الإعلام، أن لجنة الشكاوى بالمجلس استقبلت 222 شكوى خلال الفترة من يناير 2023 حتى ديسمبر 2023..,1
"تداولت صفحات عامة وحسابات شخصية على مواقع التواصل الاجتماعي مقطع فيديو ادعوا أنه لـ ""تدمير دبابة لعصابة الأسد على محور حزارين بريف إدلب""، مؤخراً.",0
"تداولت صفحات إخبارية على موقع التواصل الاجتماعي ""فيسبوك"" أمس، خبراً قالت فيه إن العاهل السعودي أصدر أمراً ملكياً يوعز فيه للقوات البرية والجوية الاستعداد للدخول إلى سوريا بهدف القضاء على ج.",0
"تداولت قنوات ومواقع إخبارية وحسابات وصفحات على مواقع التواصل الاجتماعي مؤخراً أنباء عن اشتباكات مسلحة عنيفة جرت بين مسلحين من بلدة ""الفوعة"" وآخرين من ""آل بري"" في مدينة حلب.",0
أكد المهندس خالد عباس، رئيس شركة العاصمة الإدارية الجديدة، أن الشركة قدمت العديد من التيسيرات للمطورين,1
"نشرت حسابات Arab-Military  والمشهد الروسي وافاق اليمن على منصة إكس تسجيلاً مصوراً لبناء تلتهمة النيران بينما تعمل إحدى سيارات الإطفاء على إخماده، وزعم الحساب أن ""حزب الله يست.",0
"نشر أوفير جندلمان -المتحدث باسم رئيس الوزراء الإسرائيلي- فجر الثلاثاء 11 أيار/مايو الجاري تسجيلاً مصوراً زعم أنه يظهر إطلاق صورايخ من قبل ""ميليشيا حماس من داخل الأحياء السكنية في قط.",0
تداول ناشطون على مواقع التواصل صورة يزعمون أنها تبين وفاة الخامنئي منذ أسابيع دون أن تبلغ الجهات الرسمية عن وفاته،,0
"قرر الاتحاد الإسباني معاقبة النجم الإنجليزي جود بيلينجهام، بالإيقاف مباراتين ، وتغريمه وناديه ريال مدريد على خلفية عدم إحترام حكم مباراة فريقه فالنسيا عقب الاحداث بعد نهاية المباراة.

",1
قال الكاتب هشام النجار، الباحث في شئون الجماعات المتطرفة، إن برنامج نور الدين للدكتور على جمعة، يعد خطوة مهمة على طريق تجديد الخطاب الدينى، إذ أنه يبتعد عن الأداء,1
يتداول رواد مواقع التواصل صورة يزعمون أنها نشرت بواسطة الرئيس التركي أردوغان، ويظهر فيها واقفًا أمام خريطة لتركيا تتضمن مناطق حلب وأربيل والموصل،,0
نشرت صفحات إخبارية على مواقع التواصل الاجتماعي مؤخراً، تصريحا نسبته للجنرال السابق الأمريكي (بول فاليلي) ورد فيه وصف لقيادات (الجيش السوري الحر) بأنهم مرتزقة، لأنهم لم يكونوا مقاتلين من أج.,0
تناقل ناشطون على مواقع التواصل مقطعًا يدعون أنه يظهر أخطبوطًا حقيقيّا يدخل مرآب سيارات في قطر ويتسبب بتحطيم سيارة،,0
"تداولت صفحات شخصية وحسابات عامة على مواقع التواصل الاجتماعي، حديثاً، صورةً ادعت لـ ""عملة ورقية طبعها البنك المركزي المصري بفئة العشرين جنيه بعلامة مائية تحمل علم الرينبو أو علم ال.",0
